Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,12,4,1,1247,1215,1438,1345,MQ,4229,N814AE,171,150,129,53,32,ALB,ORD,723,7,35,0,,0,0,0,53,0,0
2006,5,13,6,1933,1925,2030,2035,WN,2147,N715SW,57,70,50,-5,8,BWI,PVD,328,2,5,0,,0,0,0,0,0,0
2006,1,8,7,1825,1825,1922,1930,WN,2536,N677AA,57,65,50,-8,0,PHX,ABQ,328,2,5,0,,0,0,0,0,0,0
2006,3,2,4,1504,1458,1818,1822,AA,1784,N207AA,134,144,111,-4,6,DEN,ORD,888,15,8,0,,0,0,0,0,0,0
2006,11,18,6,1237,1240,1349,1405,B6,1030,N239JB,72,85,54,-16,-3,JFK,BUF,301,3,15,0,,0,0,0,0,0,0
2006,8,18,5,1859,1900,2259,2310,WN,788,N738,120,130,110,-11,-1,PHX,SAT,843,3,7,0,,0,0,0,0,0,0
2006,10,11,3,1630,1630,1742,1748,XE,2121,N21130,72,78,55,-6,0,LRD,IAH,301,7,10,0,,0,0,0,0,0,0
2006,9,15,5,1910,1854,2032,2020,XE,2219,N19554,142,146,115,12,16,TYS,IAH,772,11,16,0,,0,0,0,0,0,0
2006,7,27,4,528,530,637,647,US,287,N522AU,69,77,57,-10,-2,BWI,CLT,361,3,9,0,,0,0,0,0,0,0
2006,12,26,2,1925,1915,2207,2200,WN,2802,N230,222,225,197,7,10,MDW,PHX,1444,15,10,0,,0,0,0,0,0,0
2006,4,26,3,1005,1005,1115,1130,WN,2054,N662SW,70,85,59,-15,0,BUR,PHX,369,3,8,0,,0,0,0,0,0,0
2006,7,6,4,650,645,718,718,OO,6679,N712SK,88,93,66,0,5,FSD,DEN,483,8,14,0,,0,0,0,0,0,0
2006,4,19,3,1536,1546,1539,1559,OO,6776,N935SW,63,73,46,-20,-10,TVC,ORD,224,9,8,0,,0,0,0,0,0,0
2006,2,6,1,1118,1122,1651,1652,AA,1628,N434AA,213,210,192,-1,-4,SAN,STL,1558,4,17,0,,0,0,0,0,0,0
2006,7,9,7,2105,2110,2143,2156,MQ,3305,N376AE,38,46,24,-13,-5,DFW,ACT,89,3,11,0,,0,0,0,0,0,0
2006,10,6,5,1837,1820,2017,2002,DL,1491,N3730B,280,282,256,15,17,CMH,LAX,1996,12,12,0,,0,1,0,0,0,14
2006,3,26,7,559,611,734,745,OO,5818,N928SW,95,94,70,-11,-12,LNK,ORD,466,12,13,0,,0,0,0,0,0,0
2006,9,11,1,1939,1910,2121,2109,NW,309,N371NW,222,239,189,12,29,MSP,LAX,1536,10,23,0,,0,0,0,0,0,0
2006,2,19,7,1220,1151,1420,1347,OO,6615,N964SW,120,116,87,33,29,DEN,GTF,624,4,29,0,,0,33,0,0,0,0
2006,2,9,4,839,840,1227,1247,UA,81,N669UA,348,367,327,-20,-1,LAX,HNL,2556,5,16,0,,0,0,0,0,0,0
2006,8,28,1,1701,1715,1946,1959,OO,3755,N862AS,105,104,83,-13,-14,BUR,SLC,574,14,8,0,,0,0,0,0,0,0
2006,5,19,5,1055,1051,1707,1653,UA,566,N824UA,252,242,231,14,4,SJC,ORD,1829,9,12,0,,0,0,0,0,0,0
2006,3,11,6,1507,1515,1700,1659,FL,388,N961AT,173,164,151,1,-8,MCO,MLI,1036,4,18,0,,0,0,0,0,0,0
2006,3,3,5,1454,1454,1727,1720,EV,4749,N708EV,153,146,124,7,0,ATL,MHT,952,5,24,0,,0,0,0,0,0,0
2006,7,13,4,747,745,858,905,WN,2686,N628SW,71,80,61,-7,2,PHX,BUR,369,2,8,0,,0,0,0,0,0,0
2006,9,18,1,2109,2115,2205,2215,WN,2253,N770,56,60,47,-10,-6,PHX,SAN,304,2,7,0,,0,0,0,0,0,0
2006,7,31,1,1845,1845,2123,2113,DL,602,N984DL,158,148,120,10,0,ATL,LGA,761,13,25,0,,0,0,0,0,0,0
2006,5,27,6,605,600,823,802,EV,4712,N634AS,78,62,48,21,5,DHN,ATL,171,18,12,0,,0,0,0,21,0,0
2006,8,19,6,1025,1030,1100,1102,YV,1003,N646BR,35,32,23,-2,-5,OGG,HNL,100,7,5,0,,0,0,0,0,0,0
